,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
31353,10596866,41394,NIFTY2280416900PE,NIFTY,0,2022-08-04,16900.0,0.05,50,PE,NFO-OPT,NFO
31354,10597890,41398,NIFTY2280416950CE,NIFTY,0,2022-08-04,16950.0,0.05,50,CE,NFO-OPT,NFO
31355,10598146,41399,NIFTY2280416950PE,NIFTY,0,2022-08-04,16950.0,0.05,50,PE,NFO-OPT,NFO
31356,10598402,41400,NIFTY2280417000CE,NIFTY,0,2022-08-04,17000.0,0.05,50,CE,NFO-OPT,NFO
31357,10598658,41401,NIFTY2280417000PE,NIFTY,0,2022-08-04,17000.0,0.05,50,PE,NFO-OPT,NFO
31358,10599938,41406,NIFTY2280417050CE,NIFTY,0,2022-08-04,17050.0,0.05,50,CE,NFO-OPT,NFO
31359,10600962,41410,NIFTY2280417050PE,NIFTY,0,2022-08-04,17050.0,0.05,50,PE,NFO-OPT,NFO
31360,10601218,41411,NIFTY2280417100CE,NIFTY,0,2022-08-04,17100.0,0.05,50,CE,NFO-OPT,NFO
31361,10602754,41417,NIFTY2280417100PE,NIFTY,0,2022-08-04,17100.0,0.05,50,PE,NFO-OPT,NFO
31362,10604802,41425,NIFTY2280417150CE,NIFTY,0,2022-08-04,17150.0,0.05,50,CE,NFO-OPT,NFO
31363,10605058,41426,NIFTY2280417150PE,NIFTY,0,2022-08-04,17150.0,0.05,50,PE,NFO-OPT,NFO
31364,10605314,41427,NIFTY2280417200CE,NIFTY,0,2022-08-04,17200.0,0.05,50,CE,NFO-OPT,NFO
31365,10605570,41428,NIFTY2280417200PE,NIFTY,0,2022-08-04,17200.0,0.05,50,PE,NFO-OPT,NFO
31366,10607362,41435,NIFTY2280417250CE,NIFTY,0,2022-08-04,17250.0,0.05,50,CE,NFO-OPT,NFO
31367,10607618,41436,NIFTY2280417250PE,NIFTY,0,2022-08-04,17250.0,0.05,50,PE,NFO-OPT,NFO
31368,10607874,41437,NIFTY2280417300CE,NIFTY,0,2022-08-04,17300.0,0.05,50,CE,NFO-OPT,NFO
31369,10610690,41448,NIFTY2280417300PE,NIFTY,0,2022-08-04,17300.0,0.05,50,PE,NFO-OPT,NFO
31370,10610946,41449,NIFTY2280417350CE,NIFTY,0,2022-08-04,17350.0,0.05,50,CE,NFO-OPT,NFO
31371,10611458,41451,NIFTY2280417350PE,NIFTY,0,2022-08-04,17350.0,0.05,50,PE,NFO-OPT,NFO
31372,10611714,41452,NIFTY2280417400CE,NIFTY,0,2022-08-04,17400.0,0.05,50,CE,NFO-OPT,NFO
31373,10612482,41455,NIFTY2280417400PE,NIFTY,0,2022-08-04,17400.0,0.05,50,PE,NFO-OPT,NFO
31374,10612738,41456,NIFTY2280417450CE,NIFTY,0,2022-08-04,17450.0,0.05,50,CE,NFO-OPT,NFO
31375,10614786,41464,NIFTY2280417450PE,NIFTY,0,2022-08-04,17450.0,0.05,50,PE,NFO-OPT,NFO
31376,10615042,41465,NIFTY2280417500CE,NIFTY,0,2022-08-04,17500.0,0.05,50,CE,NFO-OPT,NFO
31377,10615298,41466,NIFTY2280417500PE,NIFTY,0,2022-08-04,17500.0,0.05,50,PE,NFO-OPT,NFO
31378,10615554,41467,NIFTY2280417550CE,NIFTY,0,2022-08-04,17550.0,0.05,50,CE,NFO-OPT,NFO
31379,10616066,41469,NIFTY2280417550PE,NIFTY,0,2022-08-04,17550.0,0.05,50,PE,NFO-OPT,NFO
31380,10616322,41470,NIFTY2280417600CE,NIFTY,0,2022-08-04,17600.0,0.05,50,CE,NFO-OPT,NFO
31381,10616834,41472,NIFTY2280417600PE,NIFTY,0,2022-08-04,17600.0,0.05,50,PE,NFO-OPT,NFO
31382,10617090,41473,NIFTY2280417650CE,NIFTY,0,2022-08-04,17650.0,0.05,50,CE,NFO-OPT,NFO
31383,10617346,41474,NIFTY2280417650PE,NIFTY,0,2022-08-04,17650.0,0.05,50,PE,NFO-OPT,NFO
31384,10617602,41475,NIFTY2280417700CE,NIFTY,0,2022-08-04,17700.0,0.05,50,CE,NFO-OPT,NFO
31385,10617858,41476,NIFTY2280417700PE,NIFTY,0,2022-08-04,17700.0,0.05,50,PE,NFO-OPT,NFO
31386,10618114,41477,NIFTY2280417750CE,NIFTY,0,2022-08-04,17750.0,0.05,50,CE,NFO-OPT,NFO
31387,10618370,41478,NIFTY2280417750PE,NIFTY,0,2022-08-04,17750.0,0.05,50,PE,NFO-OPT,NFO
31388,10619138,41481,NIFTY2280417800CE,NIFTY,0,2022-08-04,17800.0,0.05,50,CE,NFO-OPT,NFO
31389,10619394,41482,NIFTY2280417800PE,NIFTY,0,2022-08-04,17800.0,0.05,50,PE,NFO-OPT,NFO
31390,10619650,41483,NIFTY2280417850CE,NIFTY,0,2022-08-04,17850.0,0.05,50,CE,NFO-OPT,NFO
31391,10619906,41484,NIFTY2280417850PE,NIFTY,0,2022-08-04,17850.0,0.05,50,PE,NFO-OPT,NFO
31392,10620162,41485,NIFTY2280417900CE,NIFTY,0,2022-08-04,17900.0,0.05,50,CE,NFO-OPT,NFO
31393,10620418,41486,NIFTY2280417900PE,NIFTY,0,2022-08-04,17900.0,0.05,50,PE,NFO-OPT,NFO
31394,10620674,41487,NIFTY2280417950CE,NIFTY,0,2022-08-04,17950.0,0.05,50,CE,NFO-OPT,NFO
31395,10620930,41488,NIFTY2280417950PE,NIFTY,0,2022-08-04,17950.0,0.05,50,PE,NFO-OPT,NFO
31396,10621186,41489,NIFTY2280418000CE,NIFTY,0,2022-08-04,18000.0,0.05,50,CE,NFO-OPT,NFO
31397,10621442,41490,NIFTY2280418000PE,NIFTY,0,2022-08-04,18000.0,0.05,50,PE,NFO-OPT,NFO
31398,10621698,41491,NIFTY2280418050CE,NIFTY,0,2022-08-04,18050.0,0.05,50,CE,NFO-OPT,NFO
31399,10621954,41492,NIFTY2280418050PE,NIFTY,0,2022-08-04,18050.0,0.05,50,PE,NFO-OPT,NFO
31400,10622210,41493,NIFTY2280418100CE,NIFTY,0,2022-08-04,18100.0,0.05,50,CE,NFO-OPT,NFO
31401,10622466,41494,NIFTY2280418100PE,NIFTY,0,2022-08-04,18100.0,0.05,50,PE,NFO-OPT,NFO
31402,10622722,41495,NIFTY2280418150CE,NIFTY,0,2022-08-04,18150.0,0.05,50,CE,NFO-OPT,NFO
31403,10622978,41496,NIFTY2280418150PE,NIFTY,0,2022-08-04,18150.0,0.05,50,PE,NFO-OPT,NFO
31404,10107650,39483,NIFTY2281113800CE,NIFTY,0,2022-08-11,13800.0,0.05,50,CE,NFO-OPT,NFO
31405,10108162,39485,NIFTY2281113800PE,NIFTY,0,2022-08-11,13800.0,0.05,50,PE,NFO-OPT,NFO
31406,12486146,48774,NIFTY2281113850CE,NIFTY,0,2022-08-11,13850.0,0.05,50,CE,NFO-OPT,NFO
31407,12486402,48775,NIFTY2281113850PE,NIFTY,0,2022-08-11,13850.0,0.05,50,PE,NFO-OPT,NFO
31408,12487170,48778,NIFTY2281113900CE,NIFTY,0,2022-08-11,13900.0,0.05,50,CE,NFO-OPT,NFO
31409,12487426,48779,NIFTY2281113900PE,NIFTY,0,2022-08-11,13900.0,0.05,50,PE,NFO-OPT,NFO
31410,12488194,48782,NIFTY2281113950CE,NIFTY,0,2022-08-11,13950.0,0.05,50,CE,NFO-OPT,NFO
31411,12488450,48783,NIFTY2281113950PE,NIFTY,0,2022-08-11,13950.0,0.05,50,PE,NFO-OPT,NFO
31412,12488962,48785,NIFTY2281114000CE,NIFTY,0,2022-08-11,14000.0,0.05,50,CE,NFO-OPT,NFO
31413,12489218,48786,NIFTY2281114000PE,NIFTY,0,2022-08-11,14000.0,0.05,50,PE,NFO-OPT,NFO
31414,12489474,48787,NIFTY2281114050CE,NIFTY,0,2022-08-11,14050.0,0.05,50,CE,NFO-OPT,NFO
31415,12490242,48790,NIFTY2281114050PE,NIFTY,0,2022-08-11,14050.0,0.05,50,PE,NFO-OPT,NFO
31416,12490498,48791,NIFTY2281114100CE,NIFTY,0,2022-08-11,14100.0,0.05,50,CE,NFO-OPT,NFO
31417,12491010,48793,NIFTY2281114100PE,NIFTY,0,2022-08-11,14100.0,0.05,50,PE,NFO-OPT,NFO
31418,12491266,48794,NIFTY2281114150CE,NIFTY,0,2022-08-11,14150.0,0.05,50,CE,NFO-OPT,NFO
31419,12492546,48799,NIFTY2281114150PE,NIFTY,0,2022-08-11,14150.0,0.05,50,PE,NFO-OPT,NFO
31420,9846530,38463,NIFTY2281114200CE,NIFTY,0,2022-08-11,14200.0,0.05,50,CE,NFO-OPT,NFO
31421,9846786,38464,NIFTY2281114200PE,NIFTY,0,2022-08-11,14200.0,0.05,50,PE,NFO-OPT,NFO
31422,11509250,44958,NIFTY2281114250CE,NIFTY,0,2022-08-11,14250.0,0.05,50,CE,NFO-OPT,NFO
31423,11509506,44959,NIFTY2281114250PE,NIFTY,0,2022-08-11,14250.0,0.05,50,PE,NFO-OPT,NFO
31424,11509762,44960,NIFTY2281114300CE,NIFTY,0,2022-08-11,14300.0,0.05,50,CE,NFO-OPT,NFO
31425,11511298,44966,NIFTY2281114300PE,NIFTY,0,2022-08-11,14300.0,0.05,50,PE,NFO-OPT,NFO
31426,11511554,44967,NIFTY2281114350CE,NIFTY,0,2022-08-11,14350.0,0.05,50,CE,NFO-OPT,NFO
31427,11511810,44968,NIFTY2281114350PE,NIFTY,0,2022-08-11,14350.0,0.05,50,PE,NFO-OPT,NFO
31428,11512066,44969,NIFTY2281114400CE,NIFTY,0,2022-08-11,14400.0,0.05,50,CE,NFO-OPT,NFO
31429,11512322,44970,NIFTY2281114400PE,NIFTY,0,2022-08-11,14400.0,0.05,50,PE,NFO-OPT,NFO
31430,11512578,44971,NIFTY2281114450CE,NIFTY,0,2022-08-11,14450.0,0.05,50,CE,NFO-OPT,NFO
31431,11512834,44972,NIFTY2281114450PE,NIFTY,0,2022-08-11,14450.0,0.05,50,PE,NFO-OPT,NFO
31432,11513090,44973,NIFTY2281114500CE,NIFTY,0,2022-08-11,14500.0,0.05,50,CE,NFO-OPT,NFO
31433,11513346,44974,NIFTY2281114500PE,NIFTY,0,2022-08-11,14500.0,0.05,50,PE,NFO-OPT,NFO
31434,11514626,44979,NIFTY2281114550CE,NIFTY,0,2022-08-11,14550.0,0.05,50,CE,NFO-OPT,NFO
31435,11514882,44980,NIFTY2281114550PE,NIFTY,0,2022-08-11,14550.0,0.05,50,PE,NFO-OPT,NFO
31436,11515138,44981,NIFTY2281114600CE,NIFTY,0,2022-08-11,14600.0,0.05,50,CE,NFO-OPT,NFO
31437,11515394,44982,NIFTY2281114600PE,NIFTY,0,2022-08-11,14600.0,0.05,50,PE,NFO-OPT,NFO
31438,11515650,44983,NIFTY2281114650CE,NIFTY,0,2022-08-11,14650.0,0.05,50,CE,NFO-OPT,NFO
31439,11515906,44984,NIFTY2281114650PE,NIFTY,0,2022-08-11,14650.0,0.05,50,PE,NFO-OPT,NFO
31440,10034178,39196,NIFTY2281114700CE,NIFTY,0,2022-08-11,14700.0,0.05,50,CE,NFO-OPT,NFO
31441,10034434,39197,NIFTY2281114700PE,NIFTY,0,2022-08-11,14700.0,0.05,50,PE,NFO-OPT,NFO
31442,10035202,39200,NIFTY2281114750CE,NIFTY,0,2022-08-11,14750.0,0.05,50,CE,NFO-OPT,NFO
31443,10106114,39477,NIFTY2281114750PE,NIFTY,0,2022-08-11,14750.0,0.05,50,PE,NFO-OPT,NFO
31444,10106370,39478,NIFTY2281114800CE,NIFTY,0,2022-08-11,14800.0,0.05,50,CE,NFO-OPT,NFO
31445,10106626,39479,NIFTY2281114800PE,NIFTY,0,2022-08-11,14800.0,0.05,50,PE,NFO-OPT,NFO
31446,10106882,39480,NIFTY2281114850CE,NIFTY,0,2022-08-11,14850.0,0.05,50,CE,NFO-OPT,NFO
31447,10151426,39654,NIFTY2281114850PE,NIFTY,0,2022-08-11,14850.0,0.05,50,PE,NFO-OPT,NFO
31448,10151682,39655,NIFTY2281114900CE,NIFTY,0,2022-08-11,14900.0,0.05,50,CE,NFO-OPT,NFO
31449,10152450,39658,NIFTY2281114900PE,NIFTY,0,2022-08-11,14900.0,0.05,50,PE,NFO-OPT,NFO
31450,10152706,39659,NIFTY2281114950CE,NIFTY,0,2022-08-11,14950.0,0.05,50,CE,NFO-OPT,NFO
31451,10160898,39691,NIFTY2281114950PE,NIFTY,0,2022-08-11,14950.0,0.05,50,PE,NFO-OPT,NFO
31452,11356930,44363,NIFTY2281115000CE,NIFTY,0,2022-08-11,15000.0,0.05,50,CE,NFO-OPT,NFO
31453,11358210,44368,NIFTY2281115000PE,NIFTY,0,2022-08-11,15000.0,0.05,50,PE,NFO-OPT,NFO
31454,11358978,44371,NIFTY2281115050CE,NIFTY,0,2022-08-11,15050.0,0.05,50,CE,NFO-OPT,NFO
31455,11359234,44372,NIFTY2281115050PE,NIFTY,0,2022-08-11,15050.0,0.05,50,PE,NFO-OPT,NFO
31456,11359490,44373,NIFTY2281115100CE,NIFTY,0,2022-08-11,15100.0,0.05,50,CE,NFO-OPT,NFO
31457,11359746,44374,NIFTY2281115100PE,NIFTY,0,2022-08-11,15100.0,0.05,50,PE,NFO-OPT,NFO
31458,11360770,44378,NIFTY2281115150CE,NIFTY,0,2022-08-11,15150.0,0.05,50,CE,NFO-OPT,NFO
31459,11361026,44379,NIFTY2281115150PE,NIFTY,0,2022-08-11,15150.0,0.05,50,PE,NFO-OPT,NFO
31460,11361794,44382,NIFTY2281115200CE,NIFTY,0,2022-08-11,15200.0,0.05,50,CE,NFO-OPT,NFO
31461,11362050,44383,NIFTY2281115200PE,NIFTY,0,2022-08-11,15200.0,0.05,50,PE,NFO-OPT,NFO
31462,11362306,44384,NIFTY2281115250CE,NIFTY,0,2022-08-11,15250.0,0.05,50,CE,NFO-OPT,NFO
31463,11362562,44385,NIFTY2281115250PE,NIFTY,0,2022-08-11,15250.0,0.05,50,PE,NFO-OPT,NFO
31464,11363586,44389,NIFTY2281115300CE,NIFTY,0,2022-08-11,15300.0,0.05,50,CE,NFO-OPT,NFO
31465,11363842,44390,NIFTY2281115300PE,NIFTY,0,2022-08-11,15300.0,0.05,50,PE,NFO-OPT,NFO
31466,11365634,44397,NIFTY2281115350CE,NIFTY,0,2022-08-11,15350.0,0.05,50,CE,NFO-OPT,NFO
31467,11365890,44398,NIFTY2281115350PE,NIFTY,0,2022-08-11,15350.0,0.05,50,PE,NFO-OPT,NFO
31468,11367938,44406,NIFTY2281115400CE,NIFTY,0,2022-08-11,15400.0,0.05,50,CE,NFO-OPT,NFO
31469,11368962,44410,NIFTY2281115400PE,NIFTY,0,2022-08-11,15400.0,0.05,50,PE,NFO-OPT,NFO
31470,11369218,44411,NIFTY2281115450CE,NIFTY,0,2022-08-11,15450.0,0.05,50,CE,NFO-OPT,NFO
31471,11369474,44412,NIFTY2281115450PE,NIFTY,0,2022-08-11,15450.0,0.05,50,PE,NFO-OPT,NFO
31472,11371266,44419,NIFTY2281115500CE,NIFTY,0,2022-08-11,15500.0,0.05,50,CE,NFO-OPT,NFO
31473,11371522,44420,NIFTY2281115500PE,NIFTY,0,2022-08-11,15500.0,0.05,50,PE,NFO-OPT,NFO
31474,11373314,44427,NIFTY2281115550CE,NIFTY,0,2022-08-11,15550.0,0.05,50,CE,NFO-OPT,NFO
31475,11374594,44432,NIFTY2281115550PE,NIFTY,0,2022-08-11,15550.0,0.05,50,PE,NFO-OPT,NFO
31476,11374850,44433,NIFTY2281115600CE,NIFTY,0,2022-08-11,15600.0,0.05,50,CE,NFO-OPT,NFO
31477,11375106,44434,NIFTY2281115600PE,NIFTY,0,2022-08-11,15600.0,0.05,50,PE,NFO-OPT,NFO
31478,11375362,44435,NIFTY2281115650CE,NIFTY,0,2022-08-11,15650.0,0.05,50,CE,NFO-OPT,NFO
31479,11375618,44436,NIFTY2281115650PE,NIFTY,0,2022-08-11,15650.0,0.05,50,PE,NFO-OPT,NFO
31480,11376130,44438,NIFTY2281115700CE,NIFTY,0,2022-08-11,15700.0,0.05,50,CE,NFO-OPT,NFO
31481,11376386,44439,NIFTY2281115700PE,NIFTY,0,2022-08-11,15700.0,0.05,50,PE,NFO-OPT,NFO
31482,11376898,44441,NIFTY2281115750CE,NIFTY,0,2022-08-11,15750.0,0.05,50,CE,NFO-OPT,NFO
31483,11377154,44442,NIFTY2281115750PE,NIFTY,0,2022-08-11,15750.0,0.05,50,PE,NFO-OPT,NFO
31484,11377410,44443,NIFTY2281115800CE,NIFTY,0,2022-08-11,15800.0,0.05,50,CE,NFO-OPT,NFO
31485,11377666,44444,NIFTY2281115800PE,NIFTY,0,2022-08-11,15800.0,0.05,50,PE,NFO-OPT,NFO
31486,11377922,44445,NIFTY2281115850CE,NIFTY,0,2022-08-11,15850.0,0.05,50,CE,NFO-OPT,NFO
31487,11378178,44446,NIFTY2281115850PE,NIFTY,0,2022-08-11,15850.0,0.05,50,PE,NFO-OPT,NFO
31488,11378434,44447,NIFTY2281115900CE,NIFTY,0,2022-08-11,15900.0,0.05,50,CE,NFO-OPT,NFO
31489,11378690,44448,NIFTY2281115900PE,NIFTY,0,2022-08-11,15900.0,0.05,50,PE,NFO-OPT,NFO
31490,11378946,44449,NIFTY2281115950CE,NIFTY,0,2022-08-11,15950.0,0.05,50,CE,NFO-OPT,NFO
31491,11379202,44450,NIFTY2281115950PE,NIFTY,0,2022-08-11,15950.0,0.05,50,PE,NFO-OPT,NFO
31492,11379458,44451,NIFTY2281116000CE,NIFTY,0,2022-08-11,16000.0,0.05,50,CE,NFO-OPT,NFO
31493,11379714,44452,NIFTY2281116000PE,NIFTY,0,2022-08-11,16000.0,0.05,50,PE,NFO-OPT,NFO
31494,11383554,44467,NIFTY2281116050CE,NIFTY,0,2022-08-11,16050.0,0.05,50,CE,NFO-OPT,NFO
31495,11383810,44468,NIFTY2281116050PE,NIFTY,0,2022-08-11,16050.0,0.05,50,PE,NFO-OPT,NFO
31496,11384066,44469,NIFTY2281116100CE,NIFTY,0,2022-08-11,16100.0,0.05,50,CE,NFO-OPT,NFO
31497,11384834,44472,NIFTY2281116100PE,NIFTY,0,2022-08-11,16100.0,0.05,50,PE,NFO-OPT,NFO
31498,11385602,44475,NIFTY2281116150CE,NIFTY,0,2022-08-11,16150.0,0.05,50,CE,NFO-OPT,NFO
31499,11385858,44476,NIFTY2281116150PE,NIFTY,0,2022-08-11,16150.0,0.05,50,PE,NFO-OPT,NFO
31500,11392002,44500,NIFTY2281116200CE,NIFTY,0,2022-08-11,16200.0,0.05,50,CE,NFO-OPT,NFO
31501,11393282,44505,NIFTY2281116200PE,NIFTY,0,2022-08-11,16200.0,0.05,50,PE,NFO-OPT,NFO
31502,11393794,44507,NIFTY2281116250CE,NIFTY,0,2022-08-11,16250.0,0.05,50,CE,NFO-OPT,NFO
31503,11394050,44508,NIFTY2281116250PE,NIFTY,0,2022-08-11,16250.0,0.05,50,PE,NFO-OPT,NFO
31504,11395586,44514,NIFTY2281116300CE,NIFTY,0,2022-08-11,16300.0,0.05,50,CE,NFO-OPT,NFO
31505,11396610,44518,NIFTY2281116300PE,NIFTY,0,2022-08-11,16300.0,0.05,50,PE,NFO-OPT,NFO
31506,11396866,44519,NIFTY2281116350CE,NIFTY,0,2022-08-11,16350.0,0.05,50,CE,NFO-OPT,NFO
31507,11398658,44526,NIFTY2281116350PE,NIFTY,0,2022-08-11,16350.0,0.05,50,PE,NFO-OPT,NFO
31508,11399426,44529,NIFTY2281116400CE,NIFTY,0,2022-08-11,16400.0,0.05,50,CE,NFO-OPT,NFO
31509,11399938,44531,NIFTY2281116400PE,NIFTY,0,2022-08-11,16400.0,0.05,50,PE,NFO-OPT,NFO
31510,11400706,44534,NIFTY2281116450CE,NIFTY,0,2022-08-11,16450.0,0.05,50,CE,NFO-OPT,NFO
31511,11400962,44535,NIFTY2281116450PE,NIFTY,0,2022-08-11,16450.0,0.05,50,PE,NFO-OPT,NFO
31512,11401474,44537,NIFTY2281116500CE,NIFTY,0,2022-08-11,16500.0,0.05,50,CE,NFO-OPT,NFO
31513,11401730,44538,NIFTY2281116500PE,NIFTY,0,2022-08-11,16500.0,0.05,50,PE,NFO-OPT,NFO
31514,11402242,44540,NIFTY2281116550CE,NIFTY,0,2022-08-11,16550.0,0.05,50,CE,NFO-OPT,NFO
31515,11402754,44542,NIFTY2281116550PE,NIFTY,0,2022-08-11,16550.0,0.05,50,PE,NFO-OPT,NFO
31516,11403010,44543,NIFTY2281116600CE,NIFTY,0,2022-08-11,16600.0,0.05,50,CE,NFO-OPT,NFO
31517,11403778,44546,NIFTY2281116600PE,NIFTY,0,2022-08-11,16600.0,0.05,50,PE,NFO-OPT,NFO
31518,11404034,44547,NIFTY2281116650CE,NIFTY,0,2022-08-11,16650.0,0.05,50,CE,NFO-OPT,NFO
31519,11404290,44548,NIFTY2281116650PE,NIFTY,0,2022-08-11,16650.0,0.05,50,PE,NFO-OPT,NFO
31520,11404546,44549,NIFTY2281116700CE,NIFTY,0,2022-08-11,16700.0,0.05,50,CE,NFO-OPT,NFO
31521,11404802,44550,NIFTY2281116700PE,NIFTY,0,2022-08-11,16700.0,0.05,50,PE,NFO-OPT,NFO
31522,11408642,44565,NIFTY2281116750CE,NIFTY,0,2022-08-11,16750.0,0.05,50,CE,NFO-OPT,NFO
31523,11408898,44566,NIFTY2281116750PE,NIFTY,0,2022-08-11,16750.0,0.05,50,PE,NFO-OPT,NFO
31524,11409154,44567,NIFTY2281116800CE,NIFTY,0,2022-08-11,16800.0,0.05,50,CE,NFO-OPT,NFO
31525,11409410,44568,NIFTY2281116800PE,NIFTY,0,2022-08-11,16800.0,0.05,50,PE,NFO-OPT,NFO
31526,11409666,44569,NIFTY2281116850CE,NIFTY,0,2022-08-11,16850.0,0.05,50,CE,NFO-OPT,NFO
31527,11409922,44570,NIFTY2281116850PE,NIFTY,0,2022-08-11,16850.0,0.05,50,PE,NFO-OPT,NFO
31528,11410178,44571,NIFTY2281116900CE,NIFTY,0,2022-08-11,16900.0,0.05,50,CE,NFO-OPT,NFO
31529,11411714,44577,NIFTY2281116900PE,NIFTY,0,2022-08-11,16900.0,0.05,50,PE,NFO-OPT,NFO
31530,11411970,44578,NIFTY2281116950CE,NIFTY,0,2022-08-11,16950.0,0.05,50,CE,NFO-OPT,NFO
31531,11412226,44579,NIFTY2281116950PE,NIFTY,0,2022-08-11,16950.0,0.05,50,PE,NFO-OPT,NFO
31532,11412994,44582,NIFTY2281117000CE,NIFTY,0,2022-08-11,17000.0,0.05,50,CE,NFO-OPT,NFO
31533,11413506,44584,NIFTY2281117000PE,NIFTY,0,2022-08-11,17000.0,0.05,50,PE,NFO-OPT,NFO
31534,11414274,44587,NIFTY2281117050CE,NIFTY,0,2022-08-11,17050.0,0.05,50,CE,NFO-OPT,NFO
31535,11414530,44588,NIFTY2281117050PE,NIFTY,0,2022-08-11,17050.0,0.05,50,PE,NFO-OPT,NFO
31536,11416066,44594,NIFTY2281117100CE,NIFTY,0,2022-08-11,17100.0,0.05,50,CE,NFO-OPT,NFO
31537,11417090,44598,NIFTY2281117100PE,NIFTY,0,2022-08-11,17100.0,0.05,50,PE,NFO-OPT,NFO
31538,11418370,44603,NIFTY2281117150CE,NIFTY,0,2022-08-11,17150.0,0.05,50,CE,NFO-OPT,NFO
31539,11418626,44604,NIFTY2281117150PE,NIFTY,0,2022-08-11,17150.0,0.05,50,PE,NFO-OPT,NFO
31540,11419650,44608,NIFTY2281117200CE,NIFTY,0,2022-08-11,17200.0,0.05,50,CE,NFO-OPT,NFO
31541,11420162,44610,NIFTY2281117200PE,NIFTY,0,2022-08-11,17200.0,0.05,50,PE,NFO-OPT,NFO
31542,11420418,44611,NIFTY2281117250CE,NIFTY,0,2022-08-11,17250.0,0.05,50,CE,NFO-OPT,NFO
31543,11420674,44612,NIFTY2281117250PE,NIFTY,0,2022-08-11,17250.0,0.05,50,PE,NFO-OPT,NFO
31544,11420930,44613,NIFTY2281117300CE,NIFTY,0,2022-08-11,17300.0,0.05,50,CE,NFO-OPT,NFO
31545,11421186,44614,NIFTY2281117300PE,NIFTY,0,2022-08-11,17300.0,0.05,50,PE,NFO-OPT,NFO
31546,11423746,44624,NIFTY2281117350CE,NIFTY,0,2022-08-11,17350.0,0.05,50,CE,NFO-OPT,NFO
31547,11424002,44625,NIFTY2281117350PE,NIFTY,0,2022-08-11,17350.0,0.05,50,PE,NFO-OPT,NFO
31548,11424514,44627,NIFTY2281117400CE,NIFTY,0,2022-08-11,17400.0,0.05,50,CE,NFO-OPT,NFO
31549,11424770,44628,NIFTY2281117400PE,NIFTY,0,2022-08-11,17400.0,0.05,50,PE,NFO-OPT,NFO
31550,11425794,44632,NIFTY2281117450CE,NIFTY,0,2022-08-11,17450.0,0.05,50,CE,NFO-OPT,NFO
31551,11426306,44634,NIFTY2281117450PE,NIFTY,0,2022-08-11,17450.0,0.05,50,PE,NFO-OPT,NFO
31552,11426562,44635,NIFTY2281117500CE,NIFTY,0,2022-08-11,17500.0,0.05,50,CE,NFO-OPT,NFO
31553,11426818,44636,NIFTY2281117500PE,NIFTY,0,2022-08-11,17500.0,0.05,50,PE,NFO-OPT,NFO
31554,11427074,44637,NIFTY2281117550CE,NIFTY,0,2022-08-11,17550.0,0.05,50,CE,NFO-OPT,NFO
31555,11428098,44641,NIFTY2281117550PE,NIFTY,0,2022-08-11,17550.0,0.05,50,PE,NFO-OPT,NFO
31556,11428354,44642,NIFTY2281117600CE,NIFTY,0,2022-08-11,17600.0,0.05,50,CE,NFO-OPT,NFO
31557,11428610,44643,NIFTY2281117600PE,NIFTY,0,2022-08-11,17600.0,0.05,50,PE,NFO-OPT,NFO
31558,11429634,44647,NIFTY2281117650CE,NIFTY,0,2022-08-11,17650.0,0.05,50,CE,NFO-OPT,NFO
31559,11429890,44648,NIFTY2281117650PE,NIFTY,0,2022-08-11,17650.0,0.05,50,PE,NFO-OPT,NFO
31560,11430146,44649,NIFTY2281117700CE,NIFTY,0,2022-08-11,17700.0,0.05,50,CE,NFO-OPT,NFO
31561,11431426,44654,NIFTY2281117700PE,NIFTY,0,2022-08-11,17700.0,0.05,50,PE,NFO-OPT,NFO
31562,11431682,44655,NIFTY2281117750CE,NIFTY,0,2022-08-11,17750.0,0.05,50,CE,NFO-OPT,NFO
31563,11431938,44656,NIFTY2281117750PE,NIFTY,0,2022-08-11,17750.0,0.05,50,PE,NFO-OPT,NFO
31564,11432962,44660,NIFTY2281117800CE,NIFTY,0,2022-08-11,17800.0,0.05,50,CE,NFO-OPT,NFO
31565,11433218,44661,NIFTY2281117800PE,NIFTY,0,2022-08-11,17800.0,0.05,50,PE,NFO-OPT,NFO
31566,11433474,44662,NIFTY2281117850CE,NIFTY,0,2022-08-11,17850.0,0.05,50,CE,NFO-OPT,NFO
31567,11433730,44663,NIFTY2281117850PE,NIFTY,0,2022-08-11,17850.0,0.05,50,PE,NFO-OPT,NFO
31568,11433986,44664,NIFTY2281117900CE,NIFTY,0,2022-08-11,17900.0,0.05,50,CE,NFO-OPT,NFO
31569,11435010,44668,NIFTY2281117900PE,NIFTY,0,2022-08-11,17900.0,0.05,50,PE,NFO-OPT,NFO
31570,11435266,44669,NIFTY2281117950CE,NIFTY,0,2022-08-11,17950.0,0.05,50,CE,NFO-OPT,NFO
31571,11435778,44671,NIFTY2281117950PE,NIFTY,0,2022-08-11,17950.0,0.05,50,PE,NFO-OPT,NFO
31572,11442946,44699,NIFTY2281118000CE,NIFTY,0,2022-08-11,18000.0,0.05,50,CE,NFO-OPT,NFO
31573,11443202,44700,NIFTY2281118000PE,NIFTY,0,2022-08-11,18000.0,0.05,50,PE,NFO-OPT,NFO
